,h,t,r
441223,11990,58,84
441232,2366,1785,20
441234,5652,1381,20
441235,9182,504,20
441239,1338,58,84
441250,7649,1634,20
441255,7555,214,73
441306,9612,214,73
441314,6646,58,48
441319,8379,6402,109
441323,6280,879,109
441327,6876,9158,197
441352,3454,118,20
441393,3638,251,461
441396,8517,913,20
441415,2093,1304,20
441418,2366,58,48
441458,2527,11249,21
441474,5508,657,119
441480,2500,138,56
441482,7638,138,107
441492,5657,635,84
441504,7082,657,154
441514,5089,58,20
441518,2715,635,20
441527,8800,1732,20
441532,9990,251,662
441539,6468,247,20
441545,7708,138,56
441552,4822,5528,145
441555,6134,1410,48
441556,5706,58,48
441558,4278,2915,317
441566,2885,314,20
441573,10761,1925,20
441574,3664,58,48
441600,920,6027,530
441606,1642,1034,20
441634,1420,706,84
441641,13158,879,109
441646,2886,1785,20
441681,5573,913,349
441713,3655,1314,34
441734,2835,58,84
441739,2218,828,17
441742,6755,138,56
441769,10055,214,73
441807,4276,251,21
441815,2733,138,56
441837,6490,10911,530
441838,2894,251,200
441844,3865,214,73
441849,3146,10688,281
441859,11398,35,17
441883,7343,1410,20
441884,12293,12643,154
441885,9777,214,73
441905,3599,247,48
441932,3468,58,48
441945,34,1043,20
441989,9024,638,73
441992,3686,638,73
442000,1829,1732,20
442014,49,9657,34
442015,11896,1358,20
442022,3803,4748,20
442047,5000,13425,281
442064,1775,251,200
442072,5028,314,20
442103,1853,8497,317
442157,3802,635,20
442160,8674,7580,95
442161,1519,635,20
442179,7153,3123,20
442192,9918,327,380
442199,7690,1785,48
442233,4251,2328,20
442257,11896,1925,20
442258,7501,58,48
442260,10997,58,84
442271,8335,214,73
442282,6938,1785,48
442316,13196,4628,109
442336,2762,443,20
442342,703,3708,21
442349,12844,214,73
442354,5028,2216,20
442374,5490,138,56
442380,36,3894,350
442399,3046,35,17
442413,7486,6402,109
442424,7334,1358,20
442425,7375,214,73
442435,5743,138,56
442440,11793,635,84
442447,6821,58,84
442463,329,76,34
442484,1341,3038,235
442485,1519,247,20
442486,6692,377,119
442493,1808,3123,20
442499,5772,58,422
442519,3764,1043,48
442520,3304,35,17
442539,1815,2389,119
442541,9432,1043,20
442543,11504,635,20
442550,2009,397,349
442576,4134,58,84
442579,935,2603,20
442593,5995,4148,20
442600,3928,118,20
442609,10444,58,422
442612,12884,12518,643
442621,8518,58,84
442628,7551,58,84
442638,5568,638,73
442649,3706,761,20
442659,8785,9442,281
442711,12432,176,48
442718,5582,1732,20
442725,6424,7989,123
442729,4055,1634,20
442750,6250,278,20
442757,8623,1732,20
442771,3383,352,109
442775,5029,5650,566
442777,9924,58,48
442780,141,58,20
442783,5995,443,20
442791,2203,111,20
442800,10399,138,107
442803,4751,214,73
442815,1506,1785,20
442817,3379,118,20
442834,12425,11904,281
442836,3424,9049,723
442838,13002,2028,62
442841,1769,13425,281
442848,4739,1785,20
442916,3468,35,17
442918,8546,58,84
442928,12686,214,73
442932,9363,251,200
442938,5823,12535,119
442939,8557,6997,349
442940,448,1358,20
442944,3802,443,20
442977,10319,138,56
442980,12940,9047,123
442981,8161,138,524
443022,11517,43,21
443037,12926,12229,119
443047,10156,58,317
443049,5351,176,20
443050,9746,635,84
443058,703,986,21
443064,8433,546,20
443082,3579,138,56
443106,12618,8265,200
443115,3257,3381,20
443122,8597,214,73
443128,2088,1798,119
443132,973,443,20
443140,5632,2241,325
443164,8296,11866,281
443170,5509,706,84
443180,2150,465,20
443186,7834,58,20
443222,13594,352,109
443249,4210,118,20
443253,7124,3279,20
443335,1519,1358,20
443365,2776,2151,20
443366,40,140,20
443379,346,58,84
443403,2510,76,153
443419,7057,251,655
443429,1346,278,20
443434,5519,1358,20
443442,7271,638,73
443489,939,11141,197
443494,7063,138,56
443510,7924,657,119
443514,7502,214,73
443536,2087,251,200
443537,7566,5833,178
443543,3383,138,258
443547,6521,3623,119
443556,8324,986,21
443564,8800,635,48
443571,1633,1785,20
443577,3022,4628,109
443613,8057,474,222
443620,6638,920,119
443639,9239,3138,21
443643,5427,2151,20
443650,2192,879,109
443658,7063,1358,20
443687,13328,154,62
443695,976,3123,20
443697,6583,35,17
443730,2352,58,84
443731,6714,1410,48
443735,2930,3955,294
443738,1531,7611,153
443752,7774,11133,153
443782,14405,11248,501
443791,4252,214,73
443808,11984,278,48
443809,3826,58,84
443819,2893,176,20
443823,1549,1034,20
443850,2217,138,258
443857,13736,278,317
443859,7868,4154,119
443860,4630,3116,20
443872,7396,8208,119
443885,10721,214,73
443904,13246,1732,20
443905,929,3804,84
443912,8550,635,48
443924,5519,3632,21
443929,5744,13684,281
443939,14301,58,84
443957,3421,75,119
443967,8296,10620,281
444010,2200,8906,20
444033,887,12051,123
444043,863,214,73
444060,3580,138,258
444085,797,13684,281
444117,7012,111,20
444125,2309,138,524
444151,8793,2028,349
444156,2998,474,222
444158,2454,58,84
444165,3721,214,73
444182,11961,1544,109
444205,13920,2028,62
444210,2528,3123,20
444214,226,657,20
444223,8986,2028,62
444225,3714,58,48
444226,10357,657,349
444239,7010,58,84
444244,2666,8512,123
444247,9244,214,73
444248,5875,2228,316
444288,6374,635,20
444291,7468,635,48
444302,14347,214,73
444308,309,138,56
444315,9211,214,73
444324,2466,1381,20
444331,3085,879,191
444336,3719,251,21
444343,858,49,294
444345,1519,761,20
444350,7866,1929,20
444390,4151,35,17
444396,5828,251,21
444398,5469,314,20
444399,8107,4628,191
444405,10843,635,48
444430,4292,1304,20
444431,6677,2028,119
444435,5025,397,154
444445,1254,58,48
444454,1330,214,73
444456,9941,5745,281
444471,1120,35,17
444477,11071,12877,936
444488,12303,1542,567
444503,6170,138,387
444504,7276,2744,21
444523,4553,546,20
444554,887,8438,123
444556,221,251,21
444559,6755,176,20
444564,11310,372,20
444579,9857,8156,222
444580,3969,214,73
444587,3811,247,20
444599,4760,504,20
444613,3613,138,56
444631,2582,35,17
444635,3070,35,17
444655,5000,8457,281
444680,8312,4380,20
444695,11419,5913,178
444696,4895,58,84
444721,1409,635,48
444741,11939,35,17
444752,2799,3632,21
444762,1669,986,21
444766,3203,251,200
444768,7483,58,84
444772,2527,2082,20
444775,11331,138,519
444782,7965,635,20
444788,10046,4628,109
444804,3408,1304,20
444814,4550,13028,476
444822,2441,214,73
444833,10190,214,73
444838,3468,5733,20
444847,440,2254,20
444851,13441,1068,294
444885,5271,58,20
444900,7728,214,73
444908,6517,1043,20
444930,94,3342,20
444932,1856,11767,281
444945,3135,986,21
444966,3087,214,73
444978,5017,2882,153
444993,5419,3916,153
444999,5469,1634,20
445000,8296,9942,281
445003,10867,251,501
445014,5843,2254,20
445020,2150,111,20
445033,9941,11767,281
445055,1839,635,20
445065,5824,706,84
445088,7564,214,73
445091,723,58,48
445105,2726,635,84
445112,2321,214,73
445115,5350,251,200
445130,9729,5954,119
445134,5791,638,73
445136,10515,314,20
445147,3811,0,20
445149,4206,3242,20
445160,13554,251,89
445166,12276,3788,119
445169,10673,58,84
445173,5316,138,387
445180,5199,706,84
445181,3838,1929,20
445198,1091,3663,21
445209,5158,5778,119
445214,9711,251,21
445219,2662,58,20
445234,8791,638,73
445244,468,138,56
445254,8945,58,20
445258,1158,7732,21
445268,6226,138,56
445280,6903,14945,708
445296,10122,138,56
445306,657,8875,530
445321,160,986,21
445325,8410,7782,579
445334,698,443,20
445346,5690,214,73
445354,8758,10793,371
445369,11437,635,84
445378,133,7139,476
445400,9734,58,422
445408,2569,2744,21
445414,2346,35,17
445431,8372,1732,20
445457,13246,3647,20
445471,5922,58,20
445472,3226,214,73
445477,560,1389,145
445480,2190,251,21
445483,3699,2882,153
445492,1217,251,461
445515,3946,25,20
445531,1012,6969,21
445533,12393,214,73
445542,8241,6969,21
445543,2976,635,306
445555,2176,3341,20
445568,8870,278,20
445588,10825,251,89
445594,6226,1381,20
445621,3803,2328,20
445625,4387,10724,197
445631,10688,3133,546
445634,12407,6402,191
445661,7249,11417,84
445668,6067,706,84
445705,585,13912,235
445706,1964,58,48
445715,1700,6402,191
445719,4368,3138,21
445725,6714,8077,21
445732,1360,706,84
445733,6642,1043,48
445735,150,190,20
445745,4928,214,73
445746,10096,12600,17
445763,4496,10470,34
445767,3928,3279,20
445771,14660,474,222
445785,10519,251,200
445798,5351,465,20
445816,12065,638,73
445824,1481,2882,153
445854,3677,496,84
445857,2526,3279,20
445868,13099,138,524
445869,9869,3632,21
445876,726,465,20
445886,1946,3663,21
445891,8800,1785,48
445903,649,3138,21
445912,4199,714,20
445915,2084,372,20
445928,560,2694,145
445955,2850,58,84
445964,1384,251,21
445977,9154,111,20
445981,9918,3279,380
445982,1329,138,766
445987,9456,214,73
445989,5709,176,20
445994,7594,58,422
446002,5600,58,84
446030,6643,58,84
446034,453,214,73
446038,8800,635,20
446050,6933,3138,21
446055,4135,58,422
446061,615,3758,464
446062,2598,9993,119
446073,9380,4184,119
446080,7501,58,20
446081,1950,251,21
446087,797,3930,281
446128,5776,9106,123
446138,634,3477,20
446140,3538,3279,20
446143,3127,3123,20
446163,8960,41,20
446174,3214,214,73
446182,4760,3279,20
446183,1192,1785,48
446190,34,1634,20
446196,7410,10647,281
446209,5049,397,349
446230,2150,3123,20
446232,12425,9872,281
446246,13269,58,84
446259,1596,546,20
446260,786,251,21
446278,2023,58,20
446300,907,35,17
446307,12848,397,154
446326,6495,251,21
446330,9672,58,29
446331,10669,1043,20
446340,150,3342,20
446345,9511,96,119
446350,2777,1043,20
446365,2181,706,84
446383,6528,58,84
446387,1437,251,655
446392,5652,1732,20
446399,4770,11448,119
446416,8829,3138,21
446443,3408,118,20
446450,2797,138,107
446457,1715,1014,20
446460,2176,140,20
446472,12482,251,200
446483,2327,3804,20
446505,939,9917,123
446509,150,140,20
446539,12435,214,73
446547,11542,58,84
446548,8507,214,73
446554,2063,6401,123
446592,4477,25,20
446600,9184,1413,119
446605,10761,714,20
446607,5049,214,73
446634,9645,5650,566
446649,9182,714,20
446651,6357,58,48
446659,2699,9158,197
446674,9086,4952,197
446696,11372,7580,119
446706,2699,7342,191
446724,9817,251,461
446734,9021,3839,48
446748,8448,3839,20
446761,641,635,48
446768,2916,3252,524
446778,4055,111,20
446779,12017,2878,368
446792,11094,7611,153
446802,3229,11964,119
446808,5803,111,20
446818,1808,2254,20
446838,2528,247,20
446869,11531,140,20
446893,3269,9276,84
446902,768,986,21
446920,7132,111,20
446942,8753,2328,20
446944,11965,657,154
446951,7957,879,191
446958,6060,13558,119
446968,5665,7139,476
446978,9175,2328,20
446994,2203,465,20
447020,12279,1018,119
447032,11012,1416,95
447037,2043,35,17
447039,8012,3040,200
447052,2470,879,191
447062,8369,138,56
447076,976,504,20
447082,9266,58,84
447089,7276,3381,20
447091,7422,154,566
447095,780,638,73
447096,4292,1929,20
447111,2120,278,48
447113,521,803,20
447117,835,482,20
447172,880,176,20
447173,7275,214,73
447195,135,49,294
447196,7845,1090,119
447204,2461,214,73
447231,6967,35,17
447232,4630,1634,20
447240,2905,5733,20
447275,1811,214,73
447285,10515,3273,20
447293,3146,12042,281
447329,4181,58,84
447330,3810,3916,153
447333,9840,58,48
447344,9355,1544,191
447352,10685,6402,109
447362,1437,214,73
447364,8941,58,20
447367,4206,1785,20
447369,5475,58,48
447380,941,3381,84
447390,7457,3632,21
447410,9220,2308,119
447412,9761,6402,191
447413,2777,443,20
447425,1028,828,17
447438,8307,58,48
447466,10546,58,20
447512,9754,251,21
447532,1971,8723,119
447546,5167,1732,20
447587,182,706,84
447601,8211,3758,464
447611,5877,58,20
447612,12149,7595,178
447635,4959,14633,488
447648,5663,546,20
447686,7134,8663,62
447702,9059,214,73
447712,11310,1381,20
447721,5750,3262,119
447725,3468,465,20
447734,4414,10793,34
447749,11636,251,89
447753,11555,251,461
447758,12530,7611,153
447764,1881,251,21
447770,1917,657,119
447790,8410,5618,579
447798,36,2409,350
447801,7907,214,73
447802,10039,638,73
447806,7636,11133,153
447870,19,443,20
447879,4612,58,84
447881,2466,714,20
447909,4553,5165,21
447915,523,635,84
447930,5452,504,20
447951,480,138,56
447961,6424,710,123
447975,4959,12739,488
447983,2203,278,20
447998,4088,58,84
448023,9336,879,109
448032,1694,1358,20
448040,3917,176,20
448059,13853,635,84
448063,5311,58,445
448078,7317,58,857
448087,6600,49,294
448089,10334,4398,62
448092,9999,58,48
448110,8737,1732,20
448114,11423,58,422
448119,12744,474,222
448130,7276,7732,21
448144,2954,251,21
448176,1409,1358,20
448177,3631,8821,476
448179,2034,879,191
448201,10917,3916,153
448209,1315,657,20
448210,9059,3939,62
448213,924,176,20
448224,887,3117,123
448226,9157,635,20
448263,9068,10718,197
448266,36,11669,350
448278,894,214,73
448281,11067,58,84
448289,12408,43,200
448293,6940,214,73
448295,8312,3342,20
448314,7857,314,20
448330,1567,58,20
448357,5188,35,17
448369,8516,58,84
448401,3085,351,123
448422,12876,3116,84
448424,5613,1381,20
448429,7754,58,48
448435,3989,3477,20
448441,6468,314,20
448462,6300,6433,123
448464,13862,58,84
448488,9086,11571,197
448490,11971,638,73
448495,7562,3839,20
448506,8387,251,21
448512,11239,176,84
448556,3811,2114,20
448565,8670,3123,84
448567,14596,811,405
448593,94,1634,20
448594,4501,504,20
448597,8200,251,89
448599,1687,1304,20
448601,13173,657,154
448608,8008,251,21
448612,10505,8590,20
448626,1513,1358,20
448629,2116,58,48
448633,3635,638,73
448654,2269,138,56
448695,1812,443,20
448705,13972,58,84
448717,4502,3951,145
448718,6363,1381,20
448731,4749,4564,178
448732,10319,7732,21
448743,3431,714,20
448747,9166,111,20
448765,1156,5570,394
448783,6575,372,20
448786,10758,251,21
448794,480,58,20
448820,3989,803,20
448834,1223,314,20
448846,793,35,17
448871,9516,138,56
448884,1114,10724,197
448895,12608,314,20
448898,1357,2151,20
448900,1062,372,20
448912,6959,11767,281
448924,1769,9597,281
448933,12242,1043,84
448949,2028,6027,530
448966,1766,2688,62
448969,4412,638,73
448981,8631,138,56
448998,6246,638,73
449001,10515,1492,20
449017,3584,714,20
449021,4877,638,73
449045,7755,1043,20
449052,1587,10793,34
449060,9918,7368,380
449066,4791,377,349
449068,8909,657,154
449077,939,8435,123
449087,7503,638,73
449089,1431,2882,153
449090,6141,247,20
449098,3347,1785,48
449099,1393,1455,119
449102,8453,3839,20
449104,5054,138,258
449120,4225,657,119
449124,366,214,73
449125,11650,11496,119
449127,4668,706,405
449138,5351,13636,20
449140,2386,1410,20
449141,1525,706,84
449166,917,58,422
449175,1504,1381,20
449180,3769,214,73
449186,11310,2107,20
449194,9941,10647,281
449198,10674,138,107
449201,8956,58,84
449213,3963,2409,62
449236,4411,3804,20
449256,10698,3694,145
449270,12399,214,73
449292,8960,2151,20
449296,5984,58,84
449298,5221,12441,21
449308,3732,58,84
449312,2510,214,73
449333,13904,214,73
449335,4647,1304,20
449347,12009,58,20
449378,9732,1358,84
449393,6380,58,84
449397,5843,2778,20
449399,3947,1043,48
449423,10669,504,20
449433,1336,12478,119
449439,1177,58,422
449445,5144,58,317
449459,8222,35,17
449485,5052,58,20
449491,6073,35,17
449496,7125,111,20
449497,2326,58,20
449510,14246,11031,178
449511,85,214,73
449515,5427,1358,20
449526,5665,1043,20
449533,5930,7640,123
449535,9123,1785,84
449549,8140,12305,281
449559,9803,58,20
449578,4782,138,56
449590,3290,75,154
449594,10781,58,84
449598,6953,474,222
449606,2908,7839,119
449618,11911,8952,235
449636,8486,13074,317
449652,4230,2561,119
449656,1453,7611,153
449664,9206,251,200
449665,10592,251,200
449678,1901,6637,20
449689,10530,397,119
449693,8000,13815,154
449724,4501,546,20
449731,10561,10406,154
449740,551,3916,153
449743,4351,251,21
449748,12088,58,187
449758,13462,657,119
449786,36,2550,350
449850,6941,111,20
449861,939,3951,123
449897,10148,6402,109
449925,3583,138,56
449933,216,251,461
449936,3579,58,20
449938,1454,3123,20
449939,8075,706,84
449944,4630,761,20
449953,7153,35,17
449958,1962,3116,20
449968,1357,443,20
449988,2974,58,317
449992,6771,4069,453
449999,216,2241,325
450001,3928,176,20
450020,14511,49,294
450035,5162,11,235
450077,1298,7085,20
450081,1983,1358,119
450090,3961,58,84
450098,8410,2028,62
450127,9704,138,524
450135,3580,11018,379
450144,966,35,17
450166,3858,278,48
450174,735,247,20
450177,328,657,154
450206,7278,2394,714
450224,481,3647,20
450246,8768,251,21
450254,149,214,73
450265,1962,1785,20
450280,6763,58,84
450291,5762,58,84
450298,7865,9657,153
450303,36,1139,350
450304,3703,9343,579
450337,2708,214,73
450348,2329,2044,119
450353,4301,278,20
450354,7655,214,73
450361,2215,1043,48
450385,8852,1410,20
450389,3019,58,84
450407,504,598,34
450415,10292,13837,109
450418,9804,1412,294
450424,4411,3342,20
450429,1454,111,20
450436,10428,4464,119
450446,2363,706,84
450463,3221,496,84
450464,2704,251,21
450471,2842,2114,20
450472,12884,10020,546
450474,5298,138,107
450504,3514,58,84
450515,1282,397,62
450541,1020,482,20
450561,973,35,17
450589,2887,3854,119
450593,9366,761,20
450607,36,9710,350
450614,6920,5381,145
450617,3229,12132,349
450639,699,76,153
450647,7818,635,48
450656,7382,58,84
450695,11853,10890,123
450697,9798,1876,609
450704,861,140,20
450721,1505,214,73
450750,3735,3663,200
450756,8300,1798,119
450764,8733,1410,20
450765,8806,879,109
450766,5260,138,107
450780,4260,58,48
450783,4368,118,20
450789,8061,251,200
450794,12925,138,258
450800,5601,35,17
450802,36,11635,350
450807,553,43,21
450817,8745,58,84
450836,3116,76,34
450870,6542,706,84
450872,4994,657,154
450909,5033,2151,20
450910,11124,761,20
450939,8836,635,20
450942,11913,214,73
450956,2080,3839,20
450962,5927,11133,153
450989,2386,546,20
451023,8608,214,73
451039,13246,635,20
451049,4949,214,73
451063,11738,214,73
451066,4821,11571,197
451067,2739,58,84
451069,4864,706,84
451089,10581,214,73
451098,958,9795,123
451100,7801,251,548
451124,3394,176,20
451131,1111,58,84
451143,7107,49,119
451152,11766,11519,281
451164,924,1304,20
451183,12599,12649,804
451193,6450,638,73
451198,11290,3839,20
451199,4261,2146,20
451215,6309,251,21
451221,10386,3804,20
451228,3957,3839,20
451233,5761,9406,109
451238,7940,58,84
451260,6306,1774,119
451294,6109,8651,20
451320,5474,1043,20
451344,2366,3647,20
451353,6494,2185,123
451355,10640,1730,62
451375,5367,1798,119
451379,11702,111,20
451389,8038,13090,119
451394,2746,561,145
451400,7865,278,349
451403,1404,8554,119
451407,3796,12053,34
451412,2398,138,107
451422,8439,251,21
451439,4757,1063,20
451460,2276,14489,154
451464,11605,214,73
451469,3867,111,20
451472,5665,138,56
451509,3454,1563,20
451520,3053,1043,20
451535,11690,638,73
451546,5474,3342,20
451547,5774,138,56
451549,11101,138,519
451560,2203,1034,20
451577,4102,11248,21
451584,1460,7611,153
451598,7522,58,20
451611,4660,986,200
451622,4433,12444,235
451646,942,443,20
451653,1331,58,20
451659,2080,3123,20
451665,8312,443,20
451668,8210,13955,281
451678,7144,251,21
451680,724,7534,119
451692,8220,5203,191
451711,110,118,20
451729,3584,986,21
451732,9852,58,84
451759,3146,6960,281
451776,11310,3170,20
451789,1519,3804,20
